id|user|created_at|text|lang|label
1373670021365329925|223166587|Sun Mar 21 16:17:09 +0000 2021|I've been working to pass the Equality Act since 2015. It's really simple: it bars discrimination against the LGBTQ… https://t.co/Pw3VsMj1MB|en|Democratic Party
1373305752618602496|223166587|Sat Mar 20 16:09:40 +0000 2021|The Senate has become the place where good House bills go to die. I am as determined as ever to fix the broken Sena… https://t.co/EjGXUmOKbu|en|Democratic Party
1372989387802222593|223166587|Fri Mar 19 19:12:33 +0000 2021|If Democrats don't do what it takes to pass Biden's agenda, there will be hell to pay at the ballot box in 2022. https://t.co/acHkB4XOJm|en|Democratic Party
1372948008053006343|223166587|Fri Mar 19 16:28:07 +0000 2021|Should the Senate get rid of the filibuster?|en|Democratic Party
1372679258598895616|223166587|Thu Mar 18 22:40:13 +0000 2021|The trail to progress always has some bumps in the road. But if we keep fighting, we will win. #AbolishTheFilibuster https://t.co/9xuYlx2SUp|en|Democratic Party
1372356988433145856|223166587|Thu Mar 18 01:19:37 +0000 2021|The Koch Brothers did the same to me during my 2014 campaign. I turned the tables on them and aired a TV ad exposin… https://t.co/b1b5QdTlKD|en|Democratic Party
1372326439991734272|223166587|Wed Mar 17 23:18:14 +0000 2021|What happened in Atlanta was a violent attack on women and the AAPI community. The rise in hate crimes toward the A… https://t.co/yAzjJyooR9|en|Democratic Party
1372280096157962240|223166587|Wed Mar 17 20:14:05 +0000 2021|Glad to see @JoeBiden supporting filibuster reform. We can't allow Mitch McConnell to block Biden's agenda that the… https://t.co/iSLWzSaceC|en|Democratic Party
1372262258340954125|223166587|Wed Mar 17 19:03:12 +0000 2021|The Senate just confirmed Katherine Tai! We finally have a trade representative that will put workers first. So imp… https://t.co/LZ6T4S1Y8p|en|Democratic Party
1371859297550823425|223166587|Tue Mar 16 16:21:59 +0000 2021|We must not forget that Mitch McConnell changed the Senate rules when it suited him &amp; he'll do it again. He'll cont… https://t.co/isu4UqNPhv|en|Democratic Party
1371848909253906435|223166587|Tue Mar 16 15:40:42 +0000 2021|"After a record-breaking turnout election that was the ""most secure in American history,"" Republicans are trying to… https://t.co/lviEAfbXTv"|en|Democratic Party
1371587762617413634|223166587|Mon Mar 15 22:23:00 +0000 2021|Deb Haaland made history today by becoming the 1st Native American Cabinet Secretary. It cannot be overstated how i… https://t.co/ToIjlVVjiT|en|Democratic Party
1371502627318591494|223166587|Mon Mar 15 16:44:42 +0000 2021|One of the big reasons I decided to run for reelection was to fix the broken Senate. I've been working to address t… https://t.co/uHjPG8cmer|en|Democratic Party
1370835334947217410|223166587|Sat Mar 13 20:33:07 +0000 2021|"We can't let Mitch McConnell block: 

Workers' rights. 
Background checks. 
Election protection. 

We must end the filibuster!"|en|Democratic Party
1370418560476966912|223166587|Fri Mar 12 16:57:00 +0000 2021|In just 52 days, President Biden was able to pass one of the most progressive relief packages in my lifetime. And h… https://t.co/2h7XoQNlhk|en|Democratic Party
1370098831132528642|223166587|Thu Mar 11 19:46:31 +0000 2021|How can Republicans in Congress defend their votes against direct checks for families, $ to safely reopen schools,… https://t.co/rUSvcENQQR|en|Democratic Party
1370064968918310914|223166587|Thu Mar 11 17:31:57 +0000 2021|We used to have Bill Barr as Attorney General, now we have Merrick Garland. 😎|en|Democratic Party
1369770737314131969|223166587|Wed Mar 10 22:02:47 +0000 2021|One thing that hasn't gotten the attention it deserves is the child tax credit in @JoeBiden's American Rescue Plan.… https://t.co/XfEw7tBgI0|en|Democratic Party
1369677882742562820|223166587|Wed Mar 10 15:53:49 +0000 2021|Shame on every single Georgia Republican who voted to end no-excuse absentee voting. What they're doing is reprehen… https://t.co/tyZ5S9xLD5|en|Democratic Party
1369437646401966080|223166587|Tue Mar 09 23:59:12 +0000 2021|If you serve in Congress, you should not be able to trade stocks or serve on a corporate board. It's a conflict of… https://t.co/aUyWuyR8aM|en|Democratic Party
1368969030703280134|223166587|Mon Mar 08 16:57:05 +0000 2021|Voters aren't going to be mad at Democrats if we get rid of the filibuster. They're going to be mad if we don't deliver results.|en|Democratic Party
1368259231267254274|223166587|Sat Mar 06 17:56:36 +0000 2021|"None of this would have been possible if we hadn't sent @ossoff &amp; @ReverendWarnock to the Senate. 

Thank you to ev… https://t.co/NkXPXD8WI1"|en|Democratic Party
1368254494039973890|223166587|Sat Mar 06 17:37:46 +0000 2021|BREAKING: The American Rescue Plan has passed the Senate! Every Republican voted against it -- against checks for f… https://t.co/U5PG5Htr20|en|Democratic Party
1368230745089568768|223166587|Sat Mar 06 16:03:24 +0000 2021|Been up all night working to pass Covid relief. The GOP is trying to block relief for the American people but we're… https://t.co/uamAHhEurA|en|Democratic Party
1367884148833099776|223166587|Fri Mar 05 17:06:09 +0000 2021|We've all seen the mail delays and it's about to get worse. Simply put, Louis DeJoy is trying to destroy the USPS.… https://t.co/qouLc8T0Vm|en|Democratic Party
1367563972644204547|223166587|Thu Mar 04 19:53:53 +0000 2021|Thank you for the fact check @ddale8. We have to call out the lies when we see them. https://t.co/geMAQE1EH7|en|Democratic Party
1367557423083364354|223166587|Thu Mar 04 19:27:52 +0000 2021|Last night the House passed the For the People Act and the George Floyd Justice in Policing Act. The Senate must ac… https://t.co/WRYBVf9K3K|en|Democratic Party
1367292478856990727|223166587|Thu Mar 04 01:55:04 +0000 2021|"Fixed it. 

As I've said before, Republicans are going to lie about the For the People Act. They want to keep gerry… https://t.co/csciiRXCo0"|en|Democratic Party
1367215243592568832|223166587|Wed Mar 03 20:48:10 +0000 2021|The vast majority of Americans, including a majority of Republicans, support the For the People Act. Any Republican… https://t.co/QNKD1emMVv|en|Democratic Party
1366477660734427137|223166587|Mon Mar 01 19:57:16 +0000 2021|Trickle-down economics does NOT work. That's just one reason I support @ewarren's wealth tax. It's long past time t… https://t.co/3GpQHpuGqu|en|Democratic Party
1366452743292940289|223166587|Mon Mar 01 18:18:16 +0000 2021|House Republicans voted against $1,400 checks, unemployment assistance, $ for vaccine distribution, $ for our schoo… https://t.co/j7sWEt3aed|en|Democratic Party
1366118416378044417|223166587|Sun Feb 28 20:09:46 +0000 2021|Politicians who benefit from huge dark money contributions and voter suppression will lie about the For the People… https://t.co/NM76U7KEam|en|Democratic Party
1365782696820051973|223166587|Sat Feb 27 21:55:44 +0000 2021|The majority of Americans support raising the minimum wage. We can't let arcane Senate rules get in the way of prog… https://t.co/XsO5IuH3P4|en|Democratic Party
1365106249637896192|223166587|Fri Feb 26 01:07:47 +0000 2021|We shouldn't need the Parliamentarian's blessing about an arcane rule to pass legislation by an up or down vote. Vo… https://t.co/ShORGUjamR|en|Democratic Party
1365022614352138240|223166587|Thu Feb 25 19:35:26 +0000 2021|Trans rights are human rights. We must pass the Equality Act!|en|Democratic Party
1364741175991672835|223166587|Thu Feb 25 00:57:06 +0000 2021|The Oregon GOP called the insurrection at the Capitol a 'false flag' operation. This is the kind of extremism we're… https://t.co/kwOQ5JSsgc|en|Democratic Party
1364716060667047936|223166587|Wed Feb 24 23:17:18 +0000 2021|Thank you Cindy for your long-standing commitment to Oregon Democrats! https://t.co/RMsw23hI3L|en|Democratic Party
1364686275677024256|223166587|Wed Feb 24 21:18:57 +0000 2021|If wages kept up with workers' productivity since 1968, the minimum wage would actually be $24/hour today. So, no,… https://t.co/gQr8C1AQkN|en|Democratic Party
1364673473633677315|223166587|Wed Feb 24 20:28:05 +0000 2021|This is one of the most important Senate seats we need to defend in 2022. We must protect our Senate majority and r… https://t.co/xBC0njdelH|en|Democratic Party
1364635239859978241|223166587|Wed Feb 24 17:56:09 +0000 2021|I can't help but recall that the Republicans in Congress spent nearly $2 trillion for tax giveaways to corporations… https://t.co/AKXJGq8JSZ|en|Democratic Party
1364384584649990144|223166587|Wed Feb 24 01:20:08 +0000 2021|Equal justice under law. It's carved in stone above the Supreme Court, but not actually guaranteed for all of us. P… https://t.co/hhrb9M1d1T|en|Democratic Party
1364341159527522304|223166587|Tue Feb 23 22:27:35 +0000 2021|If you're pro-worker, you should be pro-raising the minimum wage.|en|Democratic Party
1364276027581554692|223166587|Tue Feb 23 18:08:46 +0000 2021|Deb Haaland is the Interior Secretary this country needs right now. https://t.co/OrBppSOjCT|en|Democratic Party
1364014541261004800|223166587|Tue Feb 23 00:49:43 +0000 2021|"40 hours a week at $7.25/hr = $1,160/month.

Is $1,160 a month enough for you to pay your rent? Bills? Food? Medici… https://t.co/ZxBi6hx7hw"|en|Democratic Party
1363975981262794755|223166587|Mon Feb 22 22:16:30 +0000 2021|"500,000 American lives lost. 

The scale of the loss is unimaginable. My heart goes out to all who have lost loved… https://t.co/h9Cxg8T9SK"|en|Democratic Party
1363906790698622979|223166587|Mon Feb 22 17:41:33 +0000 2021|"We haven't raised the minimum wage since 2009 -- that's 11 years, 6 months and 30 days without a pay raise. 

Ameri… https://t.co/gEeHlWZB97"|en|Democratic Party
1363190205985923074|223166587|Sat Feb 20 18:14:06 +0000 2021|"Our democracy is under attack.
Voting rights are under attack.
Future elections are under attack. 

Democrats must… https://t.co/AsUhC0VRWt"|en|Democratic Party
1362866030662443008|223166587|Fri Feb 19 20:45:57 +0000 2021|If we want the Senate to function again, we need to get rid of the McConnell veto. Pass bills by a simple majority… https://t.co/clJNNcsin3|en|Democratic Party
1362804252460994571|223166587|Fri Feb 19 16:40:28 +0000 2021|I've been a longtime fighter for LGBTQ equality. I believe NO ONE should be discriminated against because of who th… https://t.co/X6fSuXmPKb|en|Democratic Party
1362512610168512514|223166587|Thu Feb 18 21:21:35 +0000 2021|Mitch McConnell blocked the For the People Act for nearly 2 years. Now that we're in the majority, we can bring it… https://t.co/v3Gu3T4MyI|en|Democratic Party
1362171797236449280|223166587|Wed Feb 17 22:47:19 +0000 2021|It's not just about heat waves and wildfires, climate chaos helps drive many extreme weather events, including snow… https://t.co/EfjBcN7hSy|en|Democratic Party
1362125159864311810|223166587|Wed Feb 17 19:41:59 +0000 2021|Georgia Republicans lost elections. So Georgia Republicans want to prevent Georgians (esp. Black Georgians) from ex… https://t.co/oQY1hEbxAm|en|Democratic Party
1362092073713688578|223166587|Wed Feb 17 17:30:31 +0000 2021|Why should it only take a simple majority to do tax cuts for the rich but it takes a supermajority to address the i… https://t.co/MRWfq5mJeR|en|Democratic Party
1361781665220022273|223166587|Tue Feb 16 20:57:04 +0000 2021|Many grocery store workers make $8-$10 an hour. You can't just call them heroes. Raise the minimum wage and pay them better!|en|Democratic Party
1361735965815885826|223166587|Tue Feb 16 17:55:28 +0000 2021|The fight for justice is not over just because Republican Senators aren't willing to hold Trump accountable for his… https://t.co/KFyvLavZUC|en|Democratic Party
1361002406641737728|223166587|Sun Feb 14 17:20:34 +0000 2021|"I know you are disappointed that Trump wasn't convicted. The evidence was clear. Trump is guilty. 

I'm not going t… https://t.co/BLkl53UbEo"|en|Democratic Party
1359999421086277634|223166587|Thu Feb 11 22:55:04 +0000 2021|The House impeachment managers laid out a very strong case that ex-President Trump incited the Capitol insurrection… https://t.co/IsMXdePluO|en|Democratic Party
1359943576528908288|223166587|Thu Feb 11 19:13:09 +0000 2021|I knew that Eugene Goodman and the other Capitol police officers who defended the Capitol against the violent insur… https://t.co/hPYckjrlze|en|Democratic Party
1359543122493992961|223166587|Wed Feb 10 16:41:54 +0000 2021|We were all there that day. There shouldn't be any question as to whether Trump incited an insurrection. He did. Th… https://t.co/wX8N8yn3fC|en|Democratic Party
1359181475057340419|223166587|Tue Feb 09 16:44:50 +0000 2021|There is no justice without accountability.|en|Democratic Party
1358921266183303168|223166587|Mon Feb 08 23:30:52 +0000 2021|How can anyone support tax breaks for millionaire CEOs but oppose a child tax credit?|en|Democratic Party
1358821351155400712|223166587|Mon Feb 08 16:53:50 +0000 2021|The Senate was never intended to legislate by supermajority. We should be passing legislation by a simple up or down vote.|en|Democratic Party
1357750992213663745|223166587|Fri Feb 05 18:00:36 +0000 2021|The Senate passed a $1.9 trillion budget setting the stage to get much needed Covid relief to the American people.… https://t.co/ZXTlCD7zVn|en|Democratic Party
1357448977830924290|223166587|Thu Feb 04 22:00:31 +0000 2021|You know what would help struggling Americans? Canceling student loan debt. President Biden has the power to do it. #CancelStudentDebt|en|Democratic Party
1357385087050940417|223166587|Thu Feb 04 17:46:38 +0000 2021|The federal minimum wage hasn't been increased since 2009. But the cost of everything has gone up year after year.… https://t.co/59TeIW4owq|en|Democratic Party
1357059946198650880|223166587|Wed Feb 03 20:14:38 +0000 2021|"Republicans used budget reconciliation to dole out giant tax breaks to corporations and the rich.

Democrats want t… https://t.co/sttpRthDze"|en|Democratic Party
1356759344063291392|223166587|Wed Feb 03 00:20:09 +0000 2021|One of the biggest mistakes Congress made back in 2009 was not going big enough when the nation was facing a recess… https://t.co/7XOMCVXZr7|en|Democratic Party
1356677574047399937|223166587|Tue Feb 02 18:55:14 +0000 2021|I know Mitch McConnell and the GOP want veto power over Joe Biden's agenda to get America back on its feet, but... https://t.co/9jUDh5zHae|en|Democratic Party
1356363969988947968|223166587|Mon Feb 01 22:09:05 +0000 2021|No half measures. We need to pass bold Covid relief that meets the needs of the people. Republicans are welcome to… https://t.co/C7FIflt7Ui|en|Democratic Party
1356284421972713472|223166587|Mon Feb 01 16:52:59 +0000 2021|"You can't call frontline workers ""heroes"" and then refuse to pay them a livable wage."|en|Democratic Party
1355928253177843713|223166587|Sun Jan 31 17:17:42 +0000 2021|This is NOT the time for austerity. We're in the middle of a deadly pandemic. We need to save lives and the economy NOW.|en|Democratic Party
1355625027350061057|223166587|Sat Jan 30 21:12:47 +0000 2021|Where were Republicans' concerns about the deficit when they championed a tax cut bill for the wealthiest Americans… https://t.co/md2dj9usl9|en|Democratic Party
1355608656306335749|223166587|Sat Jan 30 20:07:44 +0000 2021|What Elizabeth said. https://t.co/S1s2YmQbzN|en|Democratic Party
1354954853827547141|223166587|Fri Jan 29 00:49:45 +0000 2021|Republicans used budget reconciliation to pass nearly $2 trillion in tax cuts for the richest Americans. Democrats… https://t.co/L9DGAVByia|en|Democratic Party
1354834840974106626|223166587|Thu Jan 28 16:52:52 +0000 2021|Democrats were elected to do a job -- pass legislation that helps the American people. How can we do our jobs if we… https://t.co/BKbRij17kf|en|Democratic Party
1354587583402008579|223166587|Thu Jan 28 00:30:21 +0000 2021|705,000 Americans don't have a voice or a vote in Congress because they live in, of all places, the nation's capital.|en|Democratic Party
1354484451334475779|223166587|Wed Jan 27 17:40:32 +0000 2021|Says the man who shattered centuries of precedent to steal a Supreme Court seat. And turned the Senate from the wor… https://t.co/PqyyDGy3KU|en|Democratic Party
1354204562895237126|223166587|Tue Jan 26 23:08:22 +0000 2021|Pres. Biden has been doing a fantastic job reversing many of Trump's harmful policies via executive order. I'd like… https://t.co/lHXtXTfGcg|en|Democratic Party
1354133644063821824|223166587|Tue Jan 26 18:26:33 +0000 2021|Thrilled that the first bill in the Senate is the For the People Act. The bill takes on voter suppression, partisan… https://t.co/XPTjVLgcuc|en|Democratic Party
1353804514336231424|223166587|Mon Jan 25 20:38:43 +0000 2021|I've been working in the Senate since 2009. No matter if McConnell is in the majority or the minority, he abuses Se… https://t.co/uB8iHa2o9I|en|Democratic Party
1353743939547795460|223166587|Mon Jan 25 16:38:01 +0000 2021|Discrimination doesn't make our country safer. Glad to see President Biden reverse Trump's hateful military ban on… https://t.co/glTnFs8FAb|en|Democratic Party
1353053266184036353|223166587|Sat Jan 23 18:53:31 +0000 2021|The Founders did not create the filibuster. In fact, Alexander Hamilton warned us that supermajority rule in the Se… https://t.co/60ddvBER9Y|en|Democratic Party
1352757677730881536|223166587|Fri Jan 22 23:18:58 +0000 2021|We've all seen the long lines at food banks. President Biden's executive order to expand access to food stamps will… https://t.co/NzqBJsRsAB|en|Democratic Party
1352674022555672576|223166587|Fri Jan 22 17:46:33 +0000 2021|"The American people didn't get out the vote for Democrats just so Mitch McConnell could call all the shots. 

We ha… https://t.co/BGe5zbEw10"|en|Democratic Party
1352356363981082624|223166587|Thu Jan 21 20:44:17 +0000 2021|On President Biden's first day, he reversed the racist Muslim ban, rescinded the permit for Keystone XL, rejoined t… https://t.co/4RplBP8CxK|en|Democratic Party
1352336654049046528|223166587|Thu Jan 21 19:25:58 +0000 2021|.@ezraklein is so so right. Dems can't just defend the status quo because the status quo is failing Americans. We m… https://t.co/exoy1vTQi6|en|Democratic Party
1352037972015681536|223166587|Wed Jan 20 23:39:06 +0000 2021|Good on Joe Biden for delivering on his promise to cancel the Keystone XL permit on his first day in office. That's real climate leadership!|en|Democratic Party
1352012333749424128|223166587|Wed Jan 20 21:57:14 +0000 2021|"✔️ Senator Warnock
✔️ Senator Ossoff
✔️ Senator Padilla

Let's get to work!"|en|Democratic Party
1351990372524716033|223166587|Wed Jan 20 20:29:58 +0000 2021|Change happens when we vote. https://t.co/Ejcj2vlLmN|en|Democratic Party
1351946277672558599|223166587|Wed Jan 20 17:34:45 +0000 2021|What a difference it's going to make to have a president with compassion for others.|en|Democratic Party
1351939966645932032|223166587|Wed Jan 20 17:09:40 +0000 2021|"Congratulations President Joe Biden and Vice President Kamala Harris! 

Here's to a brighter future for ALL Americans!"|en|Democratic Party
1351935344908750849|223166587|Wed Jan 20 16:51:18 +0000 2021|Good morning! The Trump presidency is over!|en|Democratic Party
1351934634997633025|223166587|Wed Jan 20 16:48:29 +0000 2021|"History made. 

Congratulations Madame Vice President! https://t.co/Yw31Gms674"|en|Democratic Party
1351608638016610305|223166587|Tue Jan 19 19:13:05 +0000 2021|Tomorrow, we finally get to say goodbye to Donald Trump and welcome President Joe Biden and Vice President Kamala H… https://t.co/sWN5eiI2r3|en|Democratic Party
1351584269362098176|223166587|Tue Jan 19 17:36:15 +0000 2021|Trump incited an insurrection in an attempt to overthrow the election. I don't care if he's leaving office. It's in… https://t.co/fIVRsfN45J|en|Democratic Party
1351285821857427456|223166587|Mon Jan 18 21:50:20 +0000 2021|How about Republicans unite with Democrats to raise the minimum wage to $15?|en|Democratic Party
1351232053161897987|223166587|Mon Jan 18 18:16:40 +0000 2021|"MLK Jr. fought for equality in housing, education and in our elections. 

He fought for a livable wage and against… https://t.co/vijH4ml8cU"|en|Democratic Party
1350152676529475584|223166587|Fri Jan 15 18:47:37 +0000 2021|"It's great to see corporations refusing to donate to members of Congress who tried to overturn the election. 

You… https://t.co/0FGrnZ6bD1"|en|Democratic Party
1349871713278803969|223166587|Fri Jan 15 00:11:10 +0000 2021|Thrilled that President-elect Biden chose @harrisonjaime to be the next DNC chair! He's exactly the kind of fighter… https://t.co/fFPL2meATK|en|Democratic Party
1349850131596681217|223166587|Thu Jan 14 22:45:25 +0000 2021|In six days @JoeBiden will become president. The Senate will soon flip from red to blue. And finally, we will have… https://t.co/CgbsvLoARi|en|Democratic Party
1349792653269876737|223166587|Thu Jan 14 18:57:01 +0000 2021|To yell at Capitol Police officers about metal detectors, after everything they've been through, is really something else.|en|Democratic Party
1349471117925236737|223166587|Wed Jan 13 21:39:21 +0000 2021|"Donald Trump has been impeached for inciting an insurrection. 

Now the Senate must act to hold him accountable."|en|Democratic Party
1349097915738857472|223166587|Tue Jan 12 20:56:22 +0000 2021|You know what's appropriate? Impeaching a president for inciting an insurrection.|en|Democratic Party
1349078130376331265|223166587|Tue Jan 12 19:37:45 +0000 2021|Trump and the Republicans in Congress who have been knowingly lying to their supporters about the election results… https://t.co/uVLXzD02v4|en|Democratic Party
1348807468109860868|223166587|Tue Jan 12 01:42:14 +0000 2021|Healing will come once there is accountability for the crimes committed against our democracy.|en|Democratic Party
1348033062257397767|223166587|Sat Jan 09 22:25:01 +0000 2021|"It would set a dangerous precedent if the horrific attack on our Capitol goes unanswered. 

Trump should be impeach… https://t.co/8YJlu7xVxa"|en|Democratic Party
1348007629671464961|223166587|Sat Jan 09 20:43:58 +0000 2021|Our nation can only begin to heal once there is accountability.|en|Democratic Party
1347951686162108423|223166587|Sat Jan 09 17:01:40 +0000 2021|Let us not forget that a different kind of history was made this week when Georgia elected TWO Democrats to the Sen… https://t.co/rarv0yaGqw|en|Democratic Party
1347238215514656771|223166587|Thu Jan 07 17:46:35 +0000 2021|What happened yesterday was an egregious assault on our democracy and our Constitution, perpetuated by an unfit pre… https://t.co/RSxvnhgqRe|en|Democratic Party
1346937617422577664|223166587|Wed Jan 06 21:52:07 +0000 2021|"I am safe and sheltering in place. Thank you for all the kind messages. 

Please know this: I will never stop fight… https://t.co/ify31ghZor"|en|Democratic Party
1346847332919250944|223166587|Wed Jan 06 15:53:22 +0000 2021|"We did it! We flipped the Senate blue in Georgia! Congratulations @ReverendWarnock and @ossoff!

Georgia, you just… https://t.co/uEYLo8xjfW"|en|Democratic Party
1346691452089163776|223166587|Wed Jan 06 05:33:57 +0000 2021|"My hat’s off to @staceyabrams and all of the incredible organizers in Georgia who made this happen. 

Grassroots matters."|en|Democratic Party
1346617495017250816|223166587|Wed Jan 06 00:40:04 +0000 2021|We may not know the final results tonight in Georgia. But what I do know is this: @ReverendWarnock and @ossoff have… https://t.co/Mf7Xnw9BkR|en|Democratic Party
1346485533199933441|223166587|Tue Jan 05 15:55:42 +0000 2021|RT if you’re helping flip the Senate blue in Georgia.|en|Democratic Party
1346266787701088256|223166587|Tue Jan 05 01:26:29 +0000 2021|One day folks. We must flip the Senate blue in Georgia and take away Mitch McConnell's Senate majority!|en|Democratic Party
1346245812687310848|223166587|Tue Jan 05 00:03:08 +0000 2021|We should not understate what Donald Trump has done. He arguably committed criminal acts, and asked others to help… https://t.co/wvF3YAGbCS|en|Democratic Party
1346214479281864704|223166587|Mon Jan 04 21:58:37 +0000 2021|So is America! Let’s flip it blue Georgia! https://t.co/43hIznkIO5|en|Democratic Party
1345521606181810177|223166587|Sun Jan 03 00:05:24 +0000 2021|We’ve reached a point where large numbers of Republican office holders have given up on democracy and would overtur… https://t.co/xiDsJOIMed|en|Democratic Party
1345060751505965056|223166587|Fri Jan 01 17:34:07 +0000 2021|"Goodbye Donald Trump. 
Hello President-elect Joe Biden! 

Let's turn the page from this dark period in our nation's… https://t.co/MtrTHRTUqx"|en|Democratic Party
1344781492543606784|223166587|Thu Dec 31 23:04:27 +0000 2020|The early voting numbers in Georgia give me hope. Hope that come January, we’ll have a blue Senate. Let’s make it happen!|en|Democratic Party
1344739607754100736|223166587|Thu Dec 31 20:18:01 +0000 2020|One of my favorite moments this election was helping deliver thousands of letters to voters in swing states. Thank… https://t.co/XZOioJ1eib|en|Democratic Party
1344689324386709504|223166587|Thu Dec 31 16:58:12 +0000 2020|A vote for @Ossoff and @ReverendWarnock is a vote for $2,000 checks. That bill would already be on the president’s… https://t.co/mOj9HH743l|en|Democratic Party
1344440536443154438|223166587|Thu Dec 31 00:29:37 +0000 2020|Mitch McConnell has no idea what life is like right now for struggling Americans. No idea at all.|en|Democratic Party
1344310493666656256|223166587|Wed Dec 30 15:52:52 +0000 2020|"Minority Leader Mitch McConnell sure has a great ring to it. 

Please vote Georgia! https://t.co/qeWUw8e2Nm"|en|Democratic Party
1344032223939289088|223166587|Tue Dec 29 21:27:07 +0000 2020|We can’t afford another two years of Mitch McConnell. Vote @ReverendWarnock &amp; @ossoff.|en|Democratic Party
1344004557249003520|223166587|Tue Dec 29 19:37:11 +0000 2020|We have 7 days left until the Senate runoffs in Georgia. We need a blue Senate that President-elect Biden can work… https://t.co/5bojSwtowK|en|Democratic Party
1343710093464911873|223166587|Tue Dec 29 00:07:05 +0000 2020|It says a lot about your values when you oppose $2K checks for struggling Americans but you're more than willing to… https://t.co/D6HEvcdgtt|en|Democratic Party
1343662195205308416|223166587|Mon Dec 28 20:56:46 +0000 2020|We've seen how unethical it is for members of Congress to use their positions of power to enrich themselves. The in… https://t.co/rXjbA8JZV0|en|Democratic Party
1342980999903236096|223166587|Sat Dec 26 23:49:56 +0000 2020|Thank you Georgia. Thank you @staceyabrams. Let’s flip it blue! https://t.co/VsxZd4QttB|en|Democratic Party
1342289023339884545|223166587|Fri Dec 25 02:00:16 +0000 2020|As 2020 nears its end, you are in our hearts. This year has brought challenges beyond measure to our families, frie… https://t.co/j7dVvo9hnE|en|Democratic Party
1342141151730487297|223166587|Thu Dec 24 16:12:41 +0000 2020|Please thank a health care worker today!|en|Democratic Party
1341888973682065408|223166587|Wed Dec 23 23:30:37 +0000 2020|Now that Trump has embraced Dems' call for bigger cash payments, Senate Republicans have an opportunity to be loyal… https://t.co/a93EBmBLUC|en|Democratic Party
1341785387551735809|223166587|Wed Dec 23 16:39:00 +0000 2020|Oregon families are still suffering from the wildfires that destroyed homes &amp; entire communities. When we come toge… https://t.co/WHvOH9iBsy|en|Democratic Party
1341553803783356416|223166587|Wed Dec 23 01:18:46 +0000 2020|A new poll shows both @ReverendWarnock and @Ossoff are leading in Georgia. But at the end of the day, it's all abou… https://t.co/TKJych8Rlt|en|Democratic Party
1341465589139664896|223166587|Tue Dec 22 19:28:14 +0000 2020|"It will be a nice change having an Education Secretary who has actual experience in public schools. 

Bye Betsy DeVos."|en|Democratic Party
1341184440614043649|223166587|Tue Dec 22 00:51:03 +0000 2020|We need to start treating the climate crisis as the national emergency it is. That's why I am urging President-elec… https://t.co/7eSSn78gtt|en|Democratic Party
1340818527008161793|223166587|Mon Dec 21 00:37:02 +0000 2020|What I wouldn't give to have a blue Senate working alongside President-elect Biden in 2021. 16 days to go. We can d… https://t.co/msrFGgj63u|en|Democratic Party
1340347226833371138|223166587|Sat Dec 19 17:24:15 +0000 2020|I'm inspired by the huge early voter turnout numbers in Georgia. When we turn out voters, we win.  Let's go… https://t.co/caLYsLIebS|en|Democratic Party
1340109067818213376|223166587|Sat Dec 19 01:37:54 +0000 2020|No member of Congress should be able to buy or sell stocks while serving. Not a single one. https://t.co/eQJQgEa2vO|en|Democratic Party
1340062518849413121|223166587|Fri Dec 18 22:32:56 +0000 2020|Trickle-down economics works great for billionaires, but it's terrible for workers and the economy. We need to inve… https://t.co/Hkzt6kEVrN|en|Democratic Party
1339717738516791296|223166587|Thu Dec 17 23:42:54 +0000 2020|Joe Biden made a fantastic choice in picking Deb Haaland for Interior. She'll be the first Native American Cabinet… https://t.co/FHjKDnUBOT|en|Democratic Party
1339242568412852226|223166587|Wed Dec 16 16:14:44 +0000 2020|Congress should send another round of stimulus checks to American families. RT if you agree.|en|Democratic Party
1338914247737163778|223166587|Tue Dec 15 18:30:07 +0000 2020|"The American people need: 

- Unemployment benefits
- Direct cash payments
- Moratorium on evictions &amp; utility shut… https://t.co/ABQP8M0Rlq"|en|Democratic Party
1338626394859819010|223166587|Mon Dec 14 23:26:17 +0000 2020|Bye Bill Barr. It's time we restore integrity to the DoJ.|en|Democratic Party
1338613307322744832|223166587|Mon Dec 14 22:34:17 +0000 2020|I'm not sure I've ever celebrated a presidential candidate winning so many times, but here we go! Congratulations… https://t.co/1ALZvRCdse|en|Democratic Party
1338607041263255553|223166587|Mon Dec 14 22:09:23 +0000 2020|Oregon's seven electors have cast their votes for Joe Biden! In other words, 1,340,383 Oregonians voted for Joe Bid… https://t.co/nlYH2EeV2J|en|Democratic Party
1338599621849837568|223166587|Mon Dec 14 21:39:54 +0000 2020|We won the White House, now it's time to flip the Senate! Join me and my friends @OregonAFLCIO for a phone bank tod… https://t.co/eSqB6USEq2|en|Democratic Party
1338558013225852930|223166587|Mon Dec 14 18:54:34 +0000 2020|There's too much defense spending. We should be investing in the things that matter to families: health care, educa… https://t.co/ooHCS0BG54|en|Democratic Party
1338285705068302336|223166587|Mon Dec 14 00:52:30 +0000 2020|Ok folks, we have just 23 days to go until the special Senate runoffs in Georgia. I can't stress how much is at sta… https://t.co/UJDYZnwwHA|en|Democratic Party
1338248672153255937|223166587|Sun Dec 13 22:25:21 +0000 2020|"The Electoral College is undemocratic. 
The Electoral College is unrepresentative.  
The Electoral College is a rac… https://t.co/xgb1tufoMR"|en|Democratic Party
